Local time,Open,High,Low,Close,Volume
13.09.2017 08:00:00.000 GMT+0800,110.233,110.689,109.905,110.497,155657.4375
14.09.2017 08:00:00.000 GMT+0800,110.500,111.039,109.550,109.939,176019.5156
15.09.2017 08:00:00.000 GMT+0800,109.939,111.334,109.902,110.826,174296.5469
16.09.2017 08:00:00.000 GMT+0800,110.826,110.826,110.826,110.826,0
17.09.2017 08:00:00.000 GMT+0800,111.055,111.237,110.996,111.177,7147.3599
18.09.2017 08:00:00.000 GMT+0800,111.178,111.662,111.130,111.486,152310.0156
19.09.2017 08:00:00.000 GMT+0800,111.485,111.880,111.203,111.587,176256.0156
20.09.2017 08:00:00.000 GMT+0800,111.588,112.577,111.106,112.547,224231.125
21.09.2017 08:00:00.000 GMT+0800,112.550,112.715,112.136,112.454,290757.2813
22.09.2017 08:00:00.000 GMT+0800,112.457,112.553,111.653,111.988,187224.1875
23.09.2017 08:00:00.000 GMT+0800,111.988,111.988,111.988,111.988,0
24.09.2017 08:00:00.000 GMT+0800,112.138,112.479,112.117,112.444,19192.3301
25.09.2017 08:00:00.000 GMT+0800,112.443,112.528,111.475,111.736,183732.4063
26.09.2017 08:00:00.000 GMT+0800,111.735,112.476,111.498,112.385,172260.625
27.09.2017 08:00:00.000 GMT+0800,112.387,113.257,112.271,112.886,200116.6094
28.09.2017 08:00:00.000 GMT+0800,112.885,113.208,112.252,112.479,194102.8438
29.09.2017 08:00:00.000 GMT+0800,112.477,112.735,112.213,112.471,189920.4531
30.09.2017 08:00:00.000 GMT+0800,112.471,112.471,112.471,112.471,0
01.10.2017 08:00:00.000 GMT+0800,112.642,112.699,112.451,112.656,6838.6099
02.10.2017 08:00:00.000 GMT+0800,112.657,113.058,112.532,112.775,159766.0156
03.10.2017 08:00:00.000 GMT+0800,112.774,113.195,112.667,112.853,162170.7813
04.10.2017 08:00:00.000 GMT+0800,112.853,112.937,112.323,112.820,170665.1563
05.10.2017 08:00:00.000 GMT+0800,112.819,112.919,112.414,112.789,155717.4375
06.10.2017 08:00:00.000 GMT+0800,112.788,113.438,112.606,112.614,167688.75
07.10.2017 08:00:00.000 GMT+0800,112.614,112.614,112.614,112.614,0
08.10.2017 08:00:00.000 GMT+0800,112.565,112.674,112.330,112.544,8336.1504
09.10.2017 08:00:00.000 GMT+0800,112.542,112.745,112.508,112.675,110259.3438
10.10.2017 08:00:00.000 GMT+0800,112.676,112.828,111.990,112.354,153998.4063
11.10.2017 08:00:00.000 GMT+0800,112.353,112.584,112.080,112.443,155772.2656
12.10.2017 08:00:00.000 GMT+0800,112.442,112.463,112.125,112.239,164214.7344
13.10.2017 08:00:00.000 GMT+0800,112.239,112.262,111.686,111.825,150071.5156
14.10.2017 08:00:00.000 GMT+0800,111.825,111.825,111.825,111.825,0
15.10.2017 08:00:00.000 GMT+0800,111.751,111.976,111.751,111.874,6526.2402
16.10.2017 08:00:00.000 GMT+0800,111.876,112.289,111.653,112.182,142795.375
17.10.2017 08:00:00.000 GMT+0800,112.184,112.478,112.037,112.213,144222.5625
18.10.2017 08:00:00.000 GMT+0800,112.212,113.092,112.133,113.009,151108.4844
19.10.2017 08:00:00.000 GMT+0800,113.016,113.147,112.292,112.678,169274.0469
20.10.2017 08:00:00.000 GMT+0800,112.679,113.569,112.605,113.511,163114.0469
21.10.2017 08:00:00.000 GMT+0800,113.511,113.511,113.511,113.511,0
22.10.2017 08:00:00.000 GMT+0800,113.864,114.099,113.788,114.058,12962.1904
23.10.2017 08:00:00.000 GMT+0800,114.056,114.074,113.244,113.334,155951.7656
24.10.2017 08:00:00.000 GMT+0800,113.334,114.023,113.248,113.943,163903.4375
25.10.2017 08:00:00.000 GMT+0800,113.944,114.242,113.481,113.580,193039.7031
26.10.2017 08:00:00.000 GMT+0800,113.580,114.150,113.341,114.117,165316.1875
27.10.2017 08:00:00.000 GMT+0800,114.125,114.450,113.644,113.673,160416.125
28.10.2017 08:00:00.000 GMT+0800,113.673,113.673,113.673,113.673,0
29.10.2017 08:00:00.000 GMT+0800,113.718,113.805,113.678,113.723,8225.5703
30.10.2017 08:00:00.000 GMT+0800,113.723,113.835,112.982,113.013,138121.5469
31.10.2017 08:00:00.000 GMT+0800,113.014,113.731,112.955,113.653,146132.6875
01.11.2017 08:00:00.000 GMT+0800,113.652,114.280,113.629,114.170,164654.7969
02.11.2017 08:00:00.000 GMT+0800,114.178,114.216,113.537,114.017,173209.8906
03.11.2017 08:00:00.000 GMT+0800,114.015,114.427,113.632,114.050,118685.6172
04.11.2017 08:00:00.000 GMT+0800,114.050,114.050,114.050,114.050,0
05.11.2017 08:00:00.000 GMT+0800,114.002,114.207,113.999,114.169,10428.2305
06.11.2017 08:00:00.000 GMT+0800,114.170,114.735,113.696,113.772,149467.9844
07.11.2017 08:00:00.000 GMT+0800,113.770,114.339,113.655,113.747,149359.1875
08.11.2017 08:00:00.000 GMT+0800,113.749,113.973,113.393,113.916,131611.2969
09.11.2017 08:00:00.000 GMT+0800,113.916,114.068,113.091,113.362,187683.9063
10.11.2017 08:00:00.000 GMT+0800,113.356,113.635,113.220,113.495,138197.8906
11.11.2017 08:00:00.000 GMT+0800,113.495,113.495,113.495,113.495,0
12.11.2017 08:00:00.000 GMT+0800,113.433,113.707,113.433,113.696,10134.25
13.11.2017 08:00:00.000 GMT+0800,113.697,113.714,113.244,113.605,118410.8594
14.11.2017 08:00:00.000 GMT+0800,113.606,113.910,113.308,113.416,135373.7031
15.11.2017 08:00:00.000 GMT+0800,113.418,113.496,112.478,112.766,183899.375
16.11.2017 08:00:00.000 GMT+0800,112.765,113.330,112.734,113.046,143477.7969
17.11.2017 08:00:00.000 GMT+0800,113.047,113.049,111.945,112.072,153560.4375
18.11.2017 08:00:00.000 GMT+0800,112.072,112.072,112.072,112.072,0
19.11.2017 08:00:00.000 GMT+0800,112.111,112.195,111.884,112.019,14805.75
20.11.2017 08:00:00.000 GMT+0800,112.023,112.719,111.947,112.555,152866.7031
21.11.2017 08:00:00.000 GMT+0800,112.554,112.703,112.176,112.338,148631.5469
22.11.2017 08:00:00.000 GMT+0800,112.338,112.352,111.141,111.283,152380.6406
23.11.2017 08:00:00.000 GMT+0800,111.282,111.378,111.069,111.258,104292.3594
24.11.2017 08:00:00.000 GMT+0800,111.260,111.623,111.253,111.502,121621.6563
25.11.2017 08:00:00.000 GMT+0800,111.502,111.502,111.502,111.502,0
26.11.2017 08:00:00.000 GMT+0800,111.502,111.692,111.477,111.662,8272.5703
27.11.2017 08:00:00.000 GMT+0800,111.661,111.661,110.841,111.137,154652.8594
28.11.2017 08:00:00.000 GMT+0800,111.137,111.658,110.930,111.631,191781.6406
29.11.2017 08:00:00.000 GMT+0800,111.628,112.148,111.375,112.008,180694.0469
30.11.2017 08:00:00.000 GMT+0800,112.007,112.694,111.735,112.588,177453.2969
01.12.2017 08:00:00.000 GMT+0800,112.587,112.873,111.408,112.176,224798.25
02.12.2017 08:00:00.000 GMT+0800,112.176,112.176,112.176,112.176,0
03.12.2017 08:00:00.000 GMT+0800,112.760,112.895,112.649,112.892,17910
04.12.2017 08:00:00.000 GMT+0800,112.890,113.089,112.364,112.493,201187.9063
05.12.2017 08:00:00.000 GMT+0800,112.495,112.865,112.378,112.467,175706.9219
06.12.2017 08:00:00.000 GMT+0800,112.466,112.531,111.993,112.308,191706.7344
07.12.2017 08:00:00.000 GMT+0800,112.309,113.212,112.309,113.203,167693.8906
08.12.2017 08:00:00.000 GMT+0800,113.203,113.589,113.110,113.461,131975.5625
09.12.2017 08:00:00.000 GMT+0800,113.461,113.461,113.461,113.461,0
10.12.2017 08:00:00.000 GMT+0800,113.520,113.628,113.509,113.564,14371.6201
11.12.2017 08:00:00.000 GMT+0800,113.561,113.688,113.242,113.547,121873.9063
12.12.2017 08:00:00.000 GMT+0800,113.547,113.750,113.370,113.535,117845.7422
13.12.2017 08:00:00.000 GMT+0800,113.534,113.536,112.459,112.767,156120.6875
14.12.2017 08:00:00.000 GMT+0800,112.766,112.880,112.066,112.393,153027.1406
15.12.2017 08:00:00.000 GMT+0800,112.394,112.742,112.030,112.585,142584.0469
16.12.2017 08:00:00.000 GMT+0800,112.585,112.585,112.585,112.585,0
17.12.2017 08:00:00.000 GMT+0800,112.725,112.745,112.398,112.726,14269.6396
18.12.2017 08:00:00.000 GMT+0800,112.726,112.829,112.309,112.575,143063.4375
19.12.2017 08:00:00.000 GMT+0800,112.576,113.078,112.511,113.004,122046.8125
20.12.2017 08:00:00.000 GMT+0800,112.999,113.465,112.856,113.248,132680.625
21.12.2017 08:00:00.000 GMT+0800,113.254,113.635,113.199,113.318,118152.0391
22.12.2017 08:00:00.000 GMT+0800,113.316,113.448,113.252,113.260,104367.8984
23.12.2017 08:00:00.000 GMT+0800,113.260,113.260,113.260,113.260,0
24.12.2017 08:00:00.000 GMT+0800,113.251,113.318,113.230,113.305,206.88
25.12.2017 08:00:00.000 GMT+0800,113.306,113.350,113.219,113.307,7993.02
26.12.2017 08:00:00.000 GMT+0800,113.309,113.352,113.119,113.210,79796.5
27.12.2017 08:00:00.000 GMT+0800,113.210,113.379,113.123,113.217,124905.2969
28.12.2017 08:00:00.000 GMT+0800,113.217,113.265,112.664,112.877,109334.0234
29.12.2017 08:00:00.000 GMT+0800,112.877,112.969,112.472,112.658,103977.5
30.12.2017 08:00:00.000 GMT+0800,112.658,112.658,112.658,112.658,0
31.12.2017 08:00:00.000 GMT+0800,112.658,112.658,112.658,112.658,0
01.01.2018 08:00:00.000 GMT+0800,112.594,112.789,112.570,112.773,11495.4697
02.01.2018 08:00:00.000 GMT+0800,112.775,112.790,112.055,112.254,111794.7734
03.01.2018 08:00:00.000 GMT+0800,112.253,112.623,112.190,112.607,105259.1719
04.01.2018 08:00:00.000 GMT+0800,112.610,112.864,112.488,112.801,119401.8438
05.01.2018 08:00:00.000 GMT+0800,112.801,113.308,112.722,113.027,117241.6484
06.01.2018 08:00:00.000 GMT+0800,113.027,113.027,113.027,113.027,0
07.01.2018 08:00:00.000 GMT+0800,113.131,113.180,113.010,113.159,8579.9199
08.01.2018 08:00:00.000 GMT+0800,113.160,113.386,112.881,113.148,98520.3125
09.01.2018 08:00:00.000 GMT+0800,113.147,113.179,112.365,112.777,127799.5
10.01.2018 08:00:00.000 GMT+0800,112.777,112.784,111.269,111.460,159636.8125
11.01.2018 08:00:00.000 GMT+0800,111.459,111.875,111.044,111.286,151845.375
12.01.2018 08:00:00.000 GMT+0800,111.286,111.694,110.913,111.018,157907.125
13.01.2018 08:00:00.000 GMT+0800,111.018,111.018,111.018,111.018,0
14.01.2018 08:00:00.000 GMT+0800,111.076,111.166,110.976,111.141,8786.9502
15.01.2018 08:00:00.000 GMT+0800,111.141,111.183,110.327,110.618,142062.2813
16.01.2018 08:00:00.000 GMT+0800,110.616,110.981,110.246,110.393,161100.4688
17.01.2018 08:00:00.000 GMT+0800,110.395,111.392,110.191,111.354,179935.4375
18.01.2018 08:00:00.000 GMT+0800,111.353,111.482,110.691,111.040,160757.9531
19.01.2018 08:00:00.000 GMT+0800,111.037,111.129,110.491,110.817,157859.5938
20.01.2018 08:00:00.000 GMT+0800,110.817,110.817,110.817,110.817,0
21.01.2018 08:00:00.000 GMT+0800,110.576,110.806,110.501,110.687,11972.71
22.01.2018 08:00:00.000 GMT+0800,110.689,111.223,110.593,110.981,139305.8281
23.01.2018 08:00:00.000 GMT+0800,110.982,111.175,110.063,110.124,170996.7031
24.01.2018 08:00:00.000 GMT+0800,110.124,110.297,108.966,109.320,195810.375
25.01.2018 08:00:00.000 GMT+0800,109.324,109.718,108.499,109.671,249468.125
26.01.2018 08:00:00.000 GMT+0800,109.674,109.771,108.283,108.606,227393.0938
27.01.2018 08:00:00.000 GMT+0800,108.606,108.606,108.606,108.606,0
28.01.2018 08:00:00.000 GMT+0800,108.699,108.783,108.592,108.606,16200.29
29.01.2018 08:00:00.000 GMT+0800,108.608,109.202,108.510,108.943,188017.5938
30.01.2018 08:00:00.000 GMT+0800,108.944,109.202,108.412,108.741,220570.7969
31.01.2018 08:00:00.000 GMT+0800,108.748,109.444,108.596,109.194,212958.7188
01.02.2018 08:00:00.000 GMT+0800,109.193,109.749,109.094,109.397,199249.6719
02.02.2018 08:00:00.000 GMT+0800,109.398,110.482,109.280,110.137,223364.5469
03.02.2018 08:00:00.000 GMT+0800,110.137,110.137,110.137,110.137,0
04.02.2018 08:00:00.000 GMT+0800,110.195,110.289,110.021,110.036,32787.0195
05.02.2018 08:00:00.000 GMT+0800,110.034,110.264,108.990,109.053,239134.6094
06.02.2018 08:00:00.000 GMT+0800,109.051,109.710,108.455,109.627,355209.4375
07.02.2018 08:00:00.000 GMT+0800,109.631,109.701,108.919,109.154,249920.875
08.02.2018 08:00:00.000 GMT+0800,109.154,109.782,108.492,108.555,289175.3438
09.02.2018 08:00:00.000 GMT+0800,108.558,109.309,108.045,108.782,311321.8125
10.02.2018 08:00:00.000 GMT+0800,108.782,108.782,108.782,108.782,0
11.02.2018 08:00:00.000 GMT+0800,108.857,108.889,108.702,108.800,8995.2998
12.02.2018 08:00:00.000 GMT+0800,108.801,108.809,108.436,108.719,193988.5469
13.02.2018 08:00:00.000 GMT+0800,108.718,108.767,107.409,107.766,216881.7031
14.02.2018 08:00:00.000 GMT+0800,107.764,107.901,106.420,106.548,253727.9844
15.02.2018 08:00:00.000 GMT+0800,106.545,106.888,106.023,106.104,231387.4688
16.02.2018 08:00:00.000 GMT+0800,106.104,106.398,105.550,106.206,207664.125
17.02.2018 08:00:00.000 GMT+0800,106.206,106.206,106.206,106.206,0
18.02.2018 08:00:00.000 GMT+0800,106.316,106.366,106.135,106.267,11970.8896
19.02.2018 08:00:00.000 GMT+0800,106.268,106.737,106.095,106.717,132436.0469
20.02.2018 08:00:00.000 GMT+0800,106.719,107.394,106.642,107.393,170819.8594
21.02.2018 08:00:00.000 GMT+0800,107.393,107.902,107.286,107.577,199711.7344
22.02.2018 08:00:00.000 GMT+0800,107.578,107.762,106.595,106.838,250904.5625
23.02.2018 08:00:00.000 GMT+0800,106.838,107.132,106.512,106.866,142473.9219
24.02.2018 08:00:00.000 GMT+0800,106.866,106.866,106.866,106.866,0
25.02.2018 08:00:00.000 GMT+0800,107.181,107.181,106.909,107.076,12607.2598
26.02.2018 08:00:00.000 GMT+0800,107.075,107.088,106.375,107.069,165513.8438
27.02.2018 08:00:00.000 GMT+0800,107.069,107.674,106.785,107.427,174466.7188
28.02.2018 08:00:00.000 GMT+0800,107.429,107.526,106.565,106.634,165370.9844
01.03.2018 08:00:00.000 GMT+0800,106.635,107.202,106.074,106.170,221053.4063
02.03.2018 08:00:00.000 GMT+0800,106.170,106.293,105.250,105.718,200340.8281
03.03.2018 08:00:00.000 GMT+0800,105.718,105.718,105.718,105.718,0
04.03.2018 08:00:00.000 GMT+0800,105.480,105.675,105.435,105.563,13135.54
05.03.2018 08:00:00.000 GMT+0800,105.564,106.279,105.349,106.256,190646.125
06.03.2018 08:00:00.000 GMT+0800,106.257,106.461,105.454,105.578,197302.6094
07.03.2018 08:00:00.000 GMT+0800,105.579,106.225,105.505,106.181,203152.3125
08.03.2018 08:00:00.000 GMT+0800,106.179,106.438,105.891,106.420,169905.9063
09.03.2018 08:00:00.000 GMT+0800,106.415,107.049,106.350,106.806,193522.4375
10.03.2018 08:00:00.000 GMT+0800,106.806,106.806,106.806,106.806,0
11.03.2018 08:00:00.000 GMT+0800,106.680,106.970,106.613,106.901,6728.46
12.03.2018 08:00:00.000 GMT+0800,106.901,106.972,106.260,106.288,178938.4531
13.03.2018 08:00:00.000 GMT+0800,106.294,107.291,106.252,106.527,185093.7656
14.03.2018 08:00:00.000 GMT+0800,106.534,106.748,106.065,106.162,167345.4375
15.03.2018 08:00:00.000 GMT+0800,106.161,106.412,105.784,106.309,163122.7188
16.03.2018 08:00:00.000 GMT+0800,106.311,106.333,105.602,105.980,131744.6875
17.03.2018 08:00:00.000 GMT+0800,105.980,105.980,105.980,105.980,0
18.03.2018 08:00:00.000 GMT+0800,105.910,106.069,105.901,105.958,7242.8999
19.03.2018 08:00:00.000 GMT+0800,105.959,106.307,105.678,106.014,175328.0156
20.03.2018 08:00:00.000 GMT+0800,106.015,106.604,105.984,106.476,164483.4375
21.03.2018 08:00:00.000 GMT+0800,106.475,106.639,105.880,105.939,154185.8125
22.03.2018 08:00:00.000 GMT+0800,105.940,105.968,104.639,104.958,253153.7031
23.03.2018 08:00:00.000 GMT+0800,104.961,105.286,104.658,104.721,227880.875
24.03.2018 08:00:00.000 GMT+0800,104.721,104.721,104.721,104.721,0
25.03.2018 08:00:00.000 GMT+0800,104.639,104.868,104.630,104.840,7782.5298
26.03.2018 08:00:00.000 GMT+0800,104.836,105.545,104.726,105.545,190135.6875
27.03.2018 08:00:00.000 GMT+0800,105.546,105.903,105.324,105.477,223590.2813
28.03.2018 08:00:00.000 GMT+0800,105.480,107.009,105.425,106.804,230821.0156
29.03.2018 08:00:00.000 GMT+0800,106.806,106.932,106.268,106.488,178041.5781
30.03.2018 08:00:00.000 GMT+0800,106.487,106.513,106.122,106.249,95609.1875
31.03.2018 08:00:00.000 GMT+0800,106.249,106.249,106.249,106.249,0
01.04.2018 08:00:00.000 GMT+0800,106.167,106.405,106.167,106.318,8196.6797
02.04.2018 08:00:00.000 GMT+0800,106.320,106.448,105.657,105.795,137907.2656
03.04.2018 08:00:00.000 GMT+0800,105.796,106.655,105.692,106.441,183263.7656
04.04.2018 08:00:00.000 GMT+0800,106.445,106.846,105.990,106.785,196936.6563
05.04.2018 08:00:00.000 GMT+0800,106.789,107.491,106.710,107.106,240063.5156
06.04.2018 08:00:00.000 GMT+0800,107.105,107.460,106.775,106.902,190162.2656
07.04.2018 08:00:00.000 GMT+0800,106.902,106.902,106.902,106.902,0
08.04.2018 08:00:00.000 GMT+0800,106.931,107.039,106.802,106.958,10187.0801
09.04.2018 08:00:00.000 GMT+0800,106.956,107.203,106.616,106.755,189435.0313
10.04.2018 08:00:00.000 GMT+0800,106.753,107.397,106.618,107.131,183644.3594
11.04.2018 08:00:00.000 GMT+0800,107.130,107.151,106.650,106.825,154426.3125
12.04.2018 08:00:00.000 GMT+0800,106.826,107.429,106.700,107.252,143646.2813
13.04.2018 08:00:00.000 GMT+0800,107.254,107.778,107.251,107.335,121368.7813
14.04.2018 08:00:00.000 GMT+0800,107.335,107.335,107.335,107.335,0
15.04.2018 08:00:00.000 GMT+0800,107.481,107.608,107.442,107.521,5789.71
16.04.2018 08:00:00.000 GMT+0800,107.521,107.521,107.035,107.053,114618.3516
17.04.2018 08:00:00.000 GMT+0800,107.053,107.211,106.883,107.021,115086.6563
18.04.2018 08:00:00.000 GMT+0800,107.021,107.383,107.008,107.355,112974.4063
19.04.2018 08:00:00.000 GMT+0800,107.357,107.515,107.239,107.444,126837.0703
20.04.2018 08:00:00.000 GMT+0800,107.443,107.855,107.394,107.632,117911.6563
21.04.2018 08:00:00.000 GMT+0800,107.632,107.632,107.632,107.632,0
22.04.2018 08:00:00.000 GMT+0800,107.765,107.887,107.659,107.880,10758.04
23.04.2018 08:00:00.000 GMT+0800,107.877,108.789,107.731,108.772,117144.2109
24.04.2018 08:00:00.000 GMT+0800,108.772,109.199,108.542,108.802,147440.9531
25.04.2018 08:00:00.000 GMT+0800,108.802,109.469,108.788,109.374,151760.3438
26.04.2018 08:00:00.000 GMT+0800,109.377,109.455,109.066,109.302,138564.7188
27.04.2018 08:00:00.000 GMT+0800,109.302,109.536,108.964,109.045,122525.6797
28.04.2018 08:00:00.000 GMT+0800,109.045,109.045,109.045,109.045,0
29.04.2018 08:00:00.000 GMT+0800,109.057,109.179,109.017,109.094,4652.54
30.04.2018 08:00:00.000 GMT+0800,109.093,109.452,109.020,109.312,94475.3438
01.05.2018 08:00:00.000 GMT+0800,109.309,109.918,109.255,109.872,101128.7813
02.05.2018 08:00:00.000 GMT+0800,109.870,110.036,109.595,109.839,121502.9219
03.05.2018 08:00:00.000 GMT+0800,109.841,109.853,108.929,109.104,125151.8281
04.05.2018 08:00:00.000 GMT+0800,109.104,109.272,108.648,109.101,119083.0313
05.05.2018 08:00:00.000 GMT+0800,109.101,109.101,109.101,109.101,0
06.05.2018 08:00:00.000 GMT+0800,109.105,109.199,109.040,109.140,3452.3501
07.05.2018 08:00:00.000 GMT+0800,109.140,109.397,108.757,108.946,87441.9063
08.05.2018 08:00:00.000 GMT+0800,108.944,109.350,108.829,109.035,115344.2578
09.05.2018 08:00:00.000 GMT+0800,109.034,109.870,109.001,109.842,132547.5
10.05.2018 08:00:00.000 GMT+0800,109.843,110.017,109.316,109.452,153317.1563
11.05.2018 08:00:00.000 GMT+0800,109.455,109.567,109.152,109.369,101588.5469
12.05.2018 08:00:00.000 GMT+0800,109.369,109.369,109.369,109.369,0
13.05.2018 08:00:00.000 GMT+0800,109.308,109.404,109.266,109.314,8309.7002
14.05.2018 08:00:00.000 GMT+0800,109.318,109.746,109.208,109.730,100674.3984
15.05.2018 08:00:00.000 GMT+0800,109.731,110.454,109.660,110.293,148858.0625
16.05.2018 08:00:00.000 GMT+0800,110.296,110.404,110.039,110.367,138894.9844
17.05.2018 08:00:00.000 GMT+0800,110.367,110.860,110.073,110.846,136170.5156
18.05.2018 08:00:00.000 GMT+0800,110.851,111.081,110.609,110.748,119833.1875
19.05.2018 08:00:00.000 GMT+0800,110.748,110.748,110.748,110.748,0
20.05.2018 08:00:00.000 GMT+0800,110.867,110.903,110.821,110.892,5574.96
21.05.2018 08:00:00.000 GMT+0800,110.894,111.395,110.891,110.998,115028.25
22.05.2018 08:00:00.000 GMT+0800,110.997,111.185,110.723,110.736,120395.0703
23.05.2018 08:00:00.000 GMT+0800,110.736,110.876,109.557,109.877,188249.4844
24.05.2018 08:00:00.000 GMT+0800,109.879,109.932,108.955,109.315,167978.6875
25.05.2018 08:00:00.000 GMT+0800,109.314,109.741,109.121,109.377,139360.5
26.05.2018 08:00:00.000 GMT+0800,109.377,109.377,109.377,109.377,0
27.05.2018 08:00:00.000 GMT+0800,109.744,109.832,109.589,109.613,7600.29
28.05.2018 08:00:00.000 GMT+0800,109.613,109.748,109.234,109.401,119228.7734
29.05.2018 08:00:00.000 GMT+0800,109.401,109.401,108.111,108.406,239084.8438
30.05.2018 08:00:00.000 GMT+0800,108.408,109.073,108.382,108.726,193469.9375
31.05.2018 08:00:00.000 GMT+0800,108.728,109.001,108.388,108.783,176824.9063
01.06.2018 08:00:00.000 GMT+0800,108.786,109.733,108.733,109.508,142923.9063
02.06.2018 08:00:00.000 GMT+0800,109.508,109.508,109.508,109.508,0
03.06.2018 08:00:00.000 GMT+0800,109.455,109.619,109.447,109.607,3505.29
04.06.2018 08:00:00.000 GMT+0800,109.607,109.992,109.372,109.966,126456.2188
05.06.2018 08:00:00.000 GMT+0800,109.967,110.004,109.472,109.885,159349.375
06.06.2018 08:00:00.000 GMT+0800,109.885,110.266,109.794,110.135,136009.4531
07.06.2018 08:00:00.000 GMT+0800,110.134,110.220,109.476,109.717,158027.8438
08.06.2018 08:00:00.000 GMT+0800,109.720,109.851,109.198,109.529,146595.8281
09.06.2018 08:00:00.000 GMT+0800,109.529,109.529,109.529,109.529,0
10.06.2018 08:00:00.000 GMT+0800,109.274,109.486,109.273,109.460,6341.3701
11.06.2018 08:00:00.000 GMT+0800,109.459,110.427,109.390,110.391,122120.3438
12.06.2018 08:00:00.000 GMT+0800,110.394,110.541,110.099,110.451,144801.1719
13.06.2018 08:00:00.000 GMT+0800,110.451,110.846,110.082,110.239,116522.8984
14.06.2018 08:00:00.000 GMT+0800,110.237,110.693,109.917,110.637,131009.5703
15.06.2018 08:00:00.000 GMT+0800,110.638,110.904,110.387,110.632,128541.5078
16.06.2018 08:00:00.000 GMT+0800,110.632,110.632,110.632,110.632,0
17.06.2018 08:00:00.000 GMT+0800,110.659,110.737,110.579,110.641,7340.75
18.06.2018 08:00:00.000 GMT+0800,110.640,110.666,110.103,110.132,109855.8984
19.06.2018 08:00:00.000 GMT+0800,110.134,110.213,109.550,110.088,169822.8281
20.06.2018 08:00:00.000 GMT+0800,110.088,110.451,109.853,110.380,131563.7969
21.06.2018 08:00:00.000 GMT+0800,110.379,110.756,109.840,109.952,171070.4844
22.06.2018 08:00:00.000 GMT+0800,109.954,110.217,109.802,109.974,122366.0938
23.06.2018 08:00:00.000 GMT+0800,109.974,109.974,109.974,109.974,0
24.06.2018 08:00:00.000 GMT+0800,109.828,110.016,109.816,109.944,8040.77
25.06.2018 08:00:00.000 GMT+0800,109.944,110.042,109.367,109.637,160016.7813
26.06.2018 08:00:00.000 GMT+0800,109.639,110.214,109.370,110.124,168018.5156
27.06.2018 08:00:00.000 GMT+0800,110.125,110.489,109.685,110.220,245147.4688
28.06.2018 08:00:00.000 GMT+0800,110.220,110.649,109.966,110.488,171513.375
29.06.2018 08:00:00.000 GMT+0800,110.489,110.942,110.373,110.671,162582.1094
30.06.2018 08:00:00.000 GMT+0800,110.671,110.671,110.671,110.671,0
01.07.2018 08:00:00.000 GMT+0800,110.561,110.821,110.561,110.731,14850.79
02.07.2018 08:00:00.000 GMT+0800,110.737,111.062,110.603,110.879,153404.6094
03.07.2018 08:00:00.000 GMT+0800,110.882,111.133,110.394,110.414,161903.125
04.07.2018 08:00:00.000 GMT+0800,110.413,110.556,110.278,110.504,136137.5469
05.07.2018 08:00:00.000 GMT+0800,110.504,110.727,110.288,110.569,160495.8906
06.07.2018 08:00:00.000 GMT+0800,110.567,110.785,110.381,110.452,127507.0703
07.07.2018 08:00:00.000 GMT+0800,110.452,110.452,110.452,110.452,0
08.07.2018 08:00:00.000 GMT+0800,110.382,110.478,110.382,110.438,7073.0298
09.07.2018 08:00:00.000 GMT+0800,110.439,110.977,110.349,110.956,133993.4063
10.07.2018 08:00:00.000 GMT+0800,110.960,111.353,110.794,110.852,143201.8438
11.07.2018 08:00:00.000 GMT+0800,110.851,112.175,110.767,111.977,187751.4531
12.07.2018 08:00:00.000 GMT+0800,111.977,112.704,111.965,112.669,154107.4844
13.07.2018 08:00:00.000 GMT+0800,112.671,112.800,112.276,112.337,121816.1406
14.07.2018 08:00:00.000 GMT+0800,112.337,112.337,112.337,112.337,0
15.07.2018 08:00:00.000 GMT+0800,112.196,112.465,112.196,112.399,9574.2305
16.07.2018 08:00:00.000 GMT+0800,112.399,112.562,112.228,112.384,124785.5781
17.07.2018 08:00:00.000 GMT+0800,112.384,113.076,112.222,113.019,171755.0781
18.07.2018 08:00:00.000 GMT+0800,113.019,113.136,112.709,112.801,153051.4063
19.07.2018 08:00:00.000 GMT+0800,112.800,113.173,112.051,112.364,166867.375
20.07.2018 08:00:00.000 GMT+0800,112.362,112.621,111.383,111.440,188643.7969
21.07.2018 08:00:00.000 GMT+0800,111.440,111.440,111.440,111.440,0
22.07.2018 08:00:00.000 GMT+0800,111.381,111.506,111.056,111.059,13134.5703
23.07.2018 08:00:00.000 GMT+0800,111.060,111.543,110.750,111.465,173777.1563
24.07.2018 08:00:00.000 GMT+0800,111.465,111.466,110.960,111.278,158219.1875
25.07.2018 08:00:00.000 GMT+0800,111.276,111.383,110.659,110.857,185017.7031
26.07.2018 08:00:00.000 GMT+0800,110.857,111.248,110.590,111.157,143987.2656
27.07.2018 08:00:00.000 GMT+0800,111.157,111.249,110.797,111.006,129207.4063
28.07.2018 08:00:00.000 GMT+0800,111.006,111.006,111.006,111.006,0
29.07.2018 08:00:00.000 GMT+0800,110.931,111.013,110.910,110.944,8074.5801
30.07.2018 08:00:00.000 GMT+0800,110.946,111.164,110.890,110.999,123628.25
31.07.2018 08:00:00.000 GMT+0800,110.998,111.958,110.750,111.833,175176.3125
01.08.2018 08:00:00.000 GMT+0800,111.832,112.150,111.391,111.640,152689.2969
